Eviction ID,Address,City,State,Near Shuttle,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Longitude,Latitude,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,DELETE - Neighborhoods,DELETE - Police Districts,DELETE - Supervisor Districts,DELETE - Fire Prevention Districts,DELETE - Zip Codes,"CBD, BID and GBD Boundaries as of 2017",Central Market/Tenderloin Boundary,"Areas of Vulnerability, 2016",Central Market/Tenderloin Boundary Polygon - Updated,Fix It Zones as of 2018-02-07
M131163,1200 Block Of Pierce  Street,San Francisco,CA,TRUE,94115,7/3/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7/2/16,5,Western Addition,-122.4356468,37.78148395,97,4,11,39,41,5,11,15,29490,,,2,,
M131243,200 Block Of 9th  Street,San Francisco,CA,TRUE,94103,7/3/13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,6,South of Market,-122.4119382,37.77394504,32,1,10,34,34,2,9,8,28853,,,2,,
M131247,300 Block Of Sanchez  Street,San Francisco,CA,TRUE,94114,7/3/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,Castro/Upper Market,-122.4308734,37.76355892,38,3,5,5,3,4,5,15,28862,,,1,,1
M131242,500 Block Of Geary  Street,San Francisco,CA,TRUE,94102,7/3/13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,6,Tenderloin,-122.4127399,37.7867279,20,6,10,36,36,1,9,5,28852,,1,2,1,
M131244,500 Block Of Ofarrell  Street,San Francisco,CA,TRUE,94122,7/3/13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,6,Tenderloin,-122.4137826,37.78563178,20,5,10,36,36,10,9,7,28852,6,1,2,1,
M131241,1700 Block Of 8th  Avenue,San Francisco,CA,TRUE,94122,7/3/13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,Inner Sunset,-122.4647246,37.75568722,44,10,8,14,12,8,4,1,56,,,1,,
M131161,2300 Block Of Bryant  Street,San Francisco,CA,TRUE,94110,7/2/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7/1/16,9,Mission,-122.4094553,37.75679816,53,3,2,20,19,4,7,2,28859,,,2,,
M131229,500 Block Of Chestnut  Street,San Francisco,CA,TRUE,94133,7/1/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,North Beach,-122.4122264,37.8039396,106,6,3,23,23,1,10,3,308,,,2,,
M131156,500 Block Of 19th  Avenue,San Francisco,CA,TRUE,94121,7/1/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6/19/16,1,Outer Richmond,-122.4780306,37.77752921,5,8,4,29,26,6,2,11,55,,,1,,
M131240,0 Block Of Sabin  Place,San Francisco,CA,TRUE,94108,7/1/13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,Chinatown,-122.4068368,37.79258724,104,6,3,6,4,1,10,3,28857,,,2,,
M131230,500 Block Of Chestnut  Street,San Francisco,CA,TRUE,94133,7/1/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,North Beach,-122.4122264,37.8039396,106,6,3,23,23,1,10,3,308,,,2,,
M131235,600 Block Of Guerrero  Street,San Francisco,CA,TRUE,94110,7/1/13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,Mission,-122.4236037,37.76077326,37,3,5,20,19,4,5,2,28859,,,1,,
M131158,0 Block Of Loyola  Terrace,San Francisco,CA,TRUE,94117,7/1/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6/24/16,1,Lone Mountain/USF,-122.4488586,37.77588654,12,7,4,18,16,6,2,15,29492,,,1,,
M131157,2100 Block Of 25th  Avenue,San Francisco,CA,TRUE,94116,7/1/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.4825184,37.74742576,40,10,7,35,35,8,3,1,29491,,,1,,24
M131238,100 Block Of Fell  Street,San Francisco,CA,TRUE,94102,7/1/13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,5,Hayes Valley,-122.4203163,37.77620959,21,4,11,9,10,9,11,7,28852,8,,1,,
M131233,0 Block Of Santa Marina  Street,San Francisco,CA,TRUE,94110,6/28/13,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,Bernal Heights,-122.4226411,37.74052058,61,9,2,2,2,7,7,2,28859,,,1,,
M131223,300 Block Of Leavenworth  Street,San Francisco,CA,TRUE,94102,6/28/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,6,Tenderloin,-122.4144042,37.78418176,20,5,10,36,36,10,9,7,28858,6,1,2,1,18
M131220,1100 Block Of Bush  Street,San Francisco,CA,TRUE,94109,6/27/13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,Nob Hill,-122.4161834,37.78916078,50,6,3,21,21,1,10,13,28858,,,2,,
M131217,1500 Block Of Quesada  Avenue,San Francisco,CA,TRUE,94124,6/27/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,10,Bayview Hunters Point,-122.3887051,37.73171614,86,2,9,1,1,3,8,10,58,,,2,,
M131215,200 Block Of 9th  Street,San Francisco,CA,TRUE,94103,6/27/13,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,6,South of Market,-122.4119382,37.77394504,32,1,10,34,34,2,9,8,28853,,,2,,
M131218,1100 Block Of Bush  Street,San Francisco,CA,TRUE,94109,6/27/13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,Nob Hill,-122.4161834,37.78916078,50,6,3,21,21,1,10,13,28858,,,2,,
M131155,200 Block Of Central  Avenue,San Francisco,CA,TRUE,94117,6/27/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6/27/16,5,Haight Ashbury,-122.4439986,37.77181806,25,7,11,3,9,5,11,15,29492,,,1,,
M131219,1100 Block Of Bush  Street,San Francisco,CA,TRUE,94109,6/27/13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,Nob Hill,-122.4161834,37.78916078,50,6,3,21,21,1,10,13,28858,,,2,,
M131213,0 Block Of Corwin  Street,San Francisco,CA,TRUE,94114,6/26/13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,Twin Peaks,-122.4396182,37.75705313,115,3,5,38,38,4,5,2,28862,,,1,,
M131222,3600 Block Of 24th  Street,San Francisco,CA,TRUE,94110,6/26/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,Mission,-122.4242593,37.7519502,52,3,5,20,19,4,5,2,28859,,,1,,
M131152,200 Block Of 8th  Avenue,San Francisco,CA,TRUE,94118,6/26/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6/21/16,1,Inner Richmond,-122.4666976,37.78377939,5,8,4,11,11,6,2,11,54,,,1,,
M131214,1100 Block Of York  Street,San Francisco,CA,TRUE,94110,6/26/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,Mission,-122.4083349,37.75364846,53,3,2,20,19,4,7,2,28859,,,1,,
M131212,4500 Block Of 18th  Street,San Francisco,CA,TRUE,94114,6/26/13,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,Castro/Upper Market,-122.4404651,37.76050167,115,3,5,5,3,4,5,2,28862,,,1,,
M131154,700 Block Of Moultrie  Street,San Francisco,CA,TRUE,94110,6/26/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6/25/16,9,Bernal Heights,-122.4161865,37.73545012,83,9,2,2,2,7,7,2,28859,,,1,,
M131203,2200 Block Of Stockton  Street,San Francisco,CA,TRUE,94133,6/25/13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,North Beach,-122.4103358,37.80650391,99,6,3,23,23,1,10,3,308,,,2,,
M131201,200 Block Of North Point  Street,San Francisco,CA,TRUE,94133,6/25/13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,North Beach,-122.4113088,37.80680624,99,6,3,23,23,1,10,3,308,,,2,,
M131202,200 Block Of North Point  Street,San Francisco,CA,TRUE,94133,6/25/13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,North Beach,-122.4113088,37.80680624,99,6,3,23,23,1,10,3,308,,,2,,
M131200,100 Block Of Fell  Street,San Francisco,CA,TRUE,94102,6/24/13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,5,Hayes Valley,-122.4203163,37.77620959,21,4,11,9,10,9,11,7,28852,8,,1,,
M130932,600 Block Of 9th  Avenue,San Francisco,CA,TRUE,94118,6/24/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6/22/16,1,Inner Richmond,-122.4670843,37.77615847,5,8,4,11,11,6,2,11,54,,,1,,7
M131207,400 Block Of 4th  Avenue,San Francisco,CA,TRUE,94118,6/24/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,1,Inner Richmond,-122.4620017,37.78015195,5,8,4,11,11,6,2,11,54,,,1,,
M131193,1200 Block Of 17th  Avenue,San Francisco,CA,TRUE,94122,6/24/13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Inner Sunset,-122.475121,37.76459703,109,10,7,14,12,8,3,11,56,,,1,,
M131195,1900 Block Of Quesada  Avenue,San Francisco,CA,TRUE,94124,6/24/13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10,Bayview Hunters Point,-122.3964508,37.73610793,87,2,9,1,1,3,8,10,58,,,2,,
M131194,1800 Block Of Turk  Street,San Francisco,CA,TRUE,94115,6/24/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,5,Western Addition,-122.4395799,37.7796033,13,7,11,39,41,5,11,15,29490,,,2,,
M131149,900 Block Of Capp  Street,San Francisco,CA,TRUE,94110,6/24/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6/22/16,9,Mission,-122.4172104,37.75150984,53,3,2,20,19,4,7,2,28859,,,2,,
M131192,1000 Block Of York  Street,San Francisco,CA,TRUE,94110,6/21/13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,Mission,-122.408352,37.75525804,53,3,2,20,19,4,7,2,28859,,,2,,
M130930,100 Block Of San Carlos  Street,San Francisco,CA,TRUE,94110,6/21/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6/21/16,9,Mission,-122.4201205,37.76098486,53,3,2,20,19,4,7,2,28859,,,2,,
M131191,500 Block Of Columbus  Avenue,San Francisco,CA,TRUE,94133,6/21/13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,Chinatown,-122.409656,37.79986128,106,6,3,6,4,1,10,3,308,,,2,,23
M131188,2000 Block Of Castro  Street,San Francisco,CA,TRUE,94131,6/20/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,Noe Valley,-122.4334528,37.74545369,84,9,5,22,22,7,5,2,63,,,1,,
M131190,1500 Block Of Golden Gate  Avenue,San Francisco,CA,TRUE,94115,6/20/13,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,5,Western Addition,-122.4360737,37.77909557,97,4,11,39,41,5,11,15,29490,,,2,,
M131186,100 Block Of Laguna  Street,San Francisco,CA,TRUE,94102,6/20/13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,5,Hayes Valley,-122.4253489,37.77227352,27,4,11,9,10,9,11,7,28852,,,1,,
M130928,1000 Block Of Lake  Street,San Francisco,CA,TRUE,94118,6/20/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,1,Inner Richmond,-122.4705751,37.78635736,5,8,4,11,11,6,2,11,54,,,1,,
M131189,1500 Block Of Golden Gate  Avenue,San Francisco,CA,TRUE,94115,6/20/13,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,5,Western Addition,-122.4360737,37.77909557,97,4,11,39,41,5,11,15,29490,,,2,,
M130929,400 Block Of Irving  Street,San Francisco,CA,TRUE,94122,6/20/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6/14/16,5,Inner Sunset,-122.4625624,37.76414649,109,7,11,14,12,5,11,1,56,,,1,,
M131183,1500 Block Of Green  Street,San Francisco,CA,TRUE,94123,6/19/13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,Marina,-122.4246258,37.79756671,15,4,6,13,17,9,1,13,57,,,1,,
M130927,2900 Block Of Bush  Street,San Francisco,CA,TRUE,94115,6/19/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5/20/16,2,Presidio Heights,-122.4457098,37.78540523,103,8,6,31,31,6,1,15,29490,,,1,,
M131182,3100 Block Of Anza  Street,San Francisco,CA,TRUE,94121,6/19/13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,1,Outer Richmond,-122.4819129,37.77823233,8,8,4,29,26,6,2,11,55,,,1,,
M131151,100 Block Of 5th  Avenue,San Francisco,CA,TRUE,94118,6/19/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6/14/16,2,Inner Richmond,-122.4636296,37.78592291,4,8,6,11,11,6,1,11,54,,,1,,
M131185,0 Block Of Bucareli  Drive,San Francisco,CA,TRUE,94132,6/19/13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,Lakeshore,-122.4792804,37.71738216,42,10,8,16,14,8,4,1,64,,,2,,
M131205,0 Block Of Turk  Street,San Francisco,CA,TRUE,94102,6/18/13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,6,Tenderloin,-122.4098537,37.78338624,20,5,10,36,36,10,9,14,28852,6,1,2,1,18
M131139,1500 Block Of Clay  Street,San Francisco,CA,TRUE,94109,6/18/13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,Russian Hill,-122.4190003,37.79270019,16,6,3,32,32,1,10,5,28858,,,1,,
M131145,2100 Block Of Turk  Boulevard,San Francisco,CA,TRUE,94115,6/18/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,5,Lone Mountain/USF,-122.4445124,37.77888304,97,7,11,18,16,5,11,15,29490,,,1,,
M131146,1100 Block Of Mission  Street,San Francisco,CA,TRUE,94103,6/18/13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,6,South of Market,-122.4128343,37.77779031,32,1,10,34,34,2,9,8,28853,7,1,2,1,6
M131206,200 Block Of Eddy  Street,San Francisco,CA,TRUE,94102,6/18/13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,6,Tenderloin,-122.4117844,37.78409104,20,5,10,36,36,10,9,14,28852,6,1,2,1,18
M131143,2000 Block Of Greenwich  Street,San Francisco,CA,TRUE,94123,6/18/13,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,Marina,-122.4334135,37.79931944,15,4,6,13,17,9,1,13,57,,,1,,
M131147,900 Block Of Treat  Avenue,San Francisco,CA,TRUE,94110,6/18/13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,Mission,-122.4131485,37.75496941,53,3,2,20,19,4,7,2,28859,,,2,,
M131148,1800 Block Of Turk  Street,San Francisco,CA,TRUE,94115,6/18/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,5,Western Addition,-122.4395799,37.7796033,13,7,11,39,41,5,11,15,29490,,,2,,
M131142,400 Block Of Hoffman  Avenue,San Francisco,CA,TRUE,94114,6/18/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,Noe Valley,-122.4406063,37.75009715,51,3,5,22,22,4,5,2,28862,,,1,,
M131144,2100 Block Of Turk  Boulevard,San Francisco,CA,TRUE,94115,6/18/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,5,Lone Mountain/USF,-122.4445124,37.77888304,97,7,11,18,16,5,11,15,29490,,,1,,
M131150,500 Block Of Ellsworth  Street,San Francisco,CA,TRUE,94110,6/18/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6/6/13,9,Bernal Heights,-122.4148447,37.73655683,83,9,2,2,2,7,7,2,28859,,,1,,
M131140,100 Block Of Lexington  Street,San Francisco,CA,TRUE,94110,6/18/13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,Mission,-122.4208051,37.76094336,53,3,2,20,19,4,7,2,28859,,,2,,
M130926,1600 Block Of North Point  Street,San Francisco,CA,TRUE,94123,6/18/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6/17/16,2,Marina,-122.4343359,37.80387403,17,4,6,13,17,9,1,13,57,,,1,,
M131141,600 Block Of Guerrero  Street,San Francisco,CA,TRUE,94110,6/18/13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,Mission,-122.4236037,37.76077326,37,3,5,20,19,4,5,2,28859,,,1,,
M131204,2400 Block Of Buchanan  Street,San Francisco,CA,TRUE,94115,6/18/13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,Pacific Heights,-122.4311091,37.79245692,102,4,6,30,27,9,1,13,29490,,,1,,
M130923,1100 Block Of Shotwell  Street,San Francisco,CA,TRUE,94110,6/17/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6/15/16,9,Mission,-122.4148688,37.75004159,53,3,2,20,19,4,7,2,28859,,,2,,
M130924,600 Block Of Peralta  Avenue,San Francisco,CA,TRUE,94110,6/17/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6/13/16,9,Bernal Heights,-122.4087517,37.74180292,83,9,2,2,2,7,7,10,28859,,,1,,
M131137,0 Block Of Los Palmos  Drive,San Francisco,CA,TRUE,94127,6/17/13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,7,West of Twin Peaks,-122.4474705,37.73501556,72,9,8,41,40,7,4,9,59,,,1,,
M131135,1700 Block Of Van Ness  Avenue,San Francisco,CA,TRUE,94109,6/17/13,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,Pacific Heights,-122.4227754,37.79171002,102,4,6,30,27,9,1,13,28858,,,1,,
